"","CCC","lower.ci","upper.ci"
"wavelet.LH_gldm_HighGrayLevelEmphasis",0.0338723310909266,0.00250599193347794,0.0651720849416096
"wavelet.LH_gldm_LargeDependenceEmphasis",0.0975177418349744,0.0198159240215488,0.174048628568109
"wavelet.LH_gldm_LargeDependenceHighGrayLevelEmphasis",0.0532025831763227,-0.00815612369362549,0.114162162324242
"wavelet.LH_gldm_LargeDependenceLowGrayLevelEmphasis",0.0658154351899996,-0.0309715646671214,0.161379635363657
"wavelet.LH_gldm_LowGrayLevelEmphasis",0.378224355382665,0.102115619821825,0.600225197179429
"wavelet.LH_gldm_SmallDependenceEmphasis",0.129476315008135,0.0217476038451924,0.234232845692675
"wavelet.LH_gldm_SmallDependenceHighGrayLevelEmphasis",0.0287261973405182,0.0020223366320704,0.0553891179927336
"wavelet.LH_gldm_SmallDependenceLowGrayLevelEmphasis",0.591011188792925,0.272637953552604,0.792726124032671
"wavelet.HL_firstorder_10Percentile",0.325640413032352,0.0477451482088161,0.556746666826351
"wavelet.HL_firstorder_90Percentile",0.343267661078894,0.0504681068858302,0.581729515189972
"wavelet.HL_firstorder_Energy",0.989080792576701,0.971466281758102,0.995844387471115
"wavelet.HL_firstorder_Entropy",0.169421447817762,0.0368628512702939,0.296120963790076
"wavelet.HL_firstorder_InterquartileRange",0.327380089792539,0.00773792263491994,0.586322778331372
"wavelet.HL_firstorder_Kurtosis",0.122494100482013,-0.22820251291543,0.445055213849913
"wavelet.HL_firstorder_Maximum",0.361487745105134,0.115636667726446,0.565604659228764
"wavelet.HL_firstorder_MeanAbsoluteDeviation",0.320822610265751,0.0353067631692304,0.557918769419798
"wavelet.HL_firstorder_Mean",0.436287310303327,0.0928727427772979,0.686936103489882
"wavelet.HL_firstorder_Median",0.0916295731118125,-0.0371380967165953,0.217404103693713
"wavelet.HL_firstorder_Minimum",0.230678525819792,0.0629988259562617,0.385692339686901
"wavelet.HL_firstorder_Range",0.297247443510471,0.102780391668123,0.469828691546814
"wavelet.HL_firstorder_RobustMeanAbsoluteDeviation",0.32635478909472,0.0129189837319947,0.581394318268768
"wavelet.HL_firstorder_RootMeanSquared",0.188804165969956,-0.0184464251860391,0.380498318438801
"wavelet.HL_firstorder_Skewness",0.0924111860317905,-0.0593141623178712,0.239963205902658
"wavelet.HL_firstorder_TotalEnergy",0.991784100218482,0.977970953277743,0.996949177354227
"wavelet.HL_firstorder_Uniformity",0.180584300589912,0.0561869618953884,0.29946067007001
"wavelet.HL_firstorder_Variance",0.187507537729078,-0.0153040728771284,0.375499904610115
"wavelet.HL_glcm_Autocorrelation",0.0309858640072581,0.0060664269418169,0.0558668404394929
"wavelet.HL_glcm_ClusterProminence",0.00392954565797937,-0.00156425263693819,0.0094231067577984
"wavelet.HL_glcm_ClusterShade",0.00560332151374142,-0.000839694781798231,0.0120458726129556
"wavelet.HL_glcm_ClusterTendency",0.0382763963238049,-0.00586762310948673,0.0822715227754905
"wavelet.HL_glcm_Contrast",0.0220453014734294,-0.00303236190228635,0.0470952539174111
"wavelet.HL_glcm_Correlation",0.0834529675066688,0.0243975845009236,0.141927938401611
"wavelet.HL_glcm_DifferenceAverage",0.0629511785257219,-0.000181321817436077,0.125583860374501
"wavelet.HL_glcm_DifferenceEntropy",0.113508134453148,0.0184807927460064,0.206503133160497
"wavelet.HL_glcm_DifferenceVariance",0.0219852882626221,-0.000918915526034265,0.0448664370499007
"wavelet.HL_glcm_Id",0.113276739648638,0.016995211041428,0.207476781871977
"wavelet.HL_glcm_Idm",0.100464926141387,0.0164528414078824,0.183068402568577
"wavelet.HL_glcm_Idmn",0.245672345836009,-0.139713926416234,0.566421228536218
"wavelet.HL_glcm_Idn",0.180612446760708,-0.182949625824564,0.500718194521179
"wavelet.HL_glcm_Imc1",0.314856934949619,0.142574578673567,0.468621828224396
"wavelet.HL_glcm_Imc2",0.266872494382589,0.0747750176747151,0.439871973055101
"wavelet.HL_glcm_InverseVariance",0.10886399270156,0.0200983271987059,0.195926833939255
"wavelet.HL_glcm_JointAverage",0.0656493802023072,0.0125913178351855,0.118338795170864
"wavelet.HL_glcm_JointEnergy",0.0825803553480386,0.0187935236815983,0.145697675351731
"wavelet.HL_glcm_JointEntropy",0.197959802990036,0.0194818253418046,0.364210844632374
"wavelet.HL_glcm_MCC",0.28790557909347,0.0651116380531803,0.483359091225482
"wavelet.HL_glcm_MaximumProbability",0.0699154011731133,-0.000775268679847319,0.139910786659894
"wavelet.HL_glcm_SumAverage",0.0656493802023072,0.0125913178351853,0.118338795170864
"wavelet.HL_glcm_SumEntropy",0.223093877964512,0.0571235699806078,0.37706481536617
"wavelet.HL_glcm_SumSquares",0.0313545475846417,-0.00448263272021689,0.0671112920673118
"wavelet.HL_glrlm_GrayLevelNonUniformity",0.321381018997731,0.161486351048,0.464834226334193
"wavelet.HL_glrlm_GrayLevelNonUniformityNormalized",0.183409766660368,0.0573504481417288,0.303712517227423
"wavelet.HL_glrlm_GrayLevelVariance",0.03142058671685,-0.00418739535621652,0.0669489901868441
"wavelet.HL_glrlm_HighGrayLevelRunEmphasis",0.0307642291573528,0.00600017712604852,0.0554905701215154
"wavelet.HL_glrlm_LongRunEmphasis",0.0678870042866306,0.00942551818498945,0.125885989023928
"wavelet.HL_glrlm_LongRunHighGrayLevelEmphasis",0.0310845525576812,0.00583390093310297,0.0562955893563159
"wavelet.HL_glrlm_LongRunLowGrayLevelEmphasis",0.125923278891863,0.00260673925867164,0.24546733809974
"wavelet.HL_glrlm_LowGrayLevelRunEmphasis",0.189179709258983,0.0294902625429248,0.339452656817183
"wavelet.HL_glrlm_RunEntropy",0.170869358398962,0.0395318393833159,0.296403083244709
"wavelet.HL_glrlm_RunLengthNonUniformity",0.984473229974907,0.956387636480414,0.994522832154312
"wavelet.HL_glrlm_RunLengthNonUniformityNormalized",0.0863819492738475,0.0103738365156544,0.161397591627516
"wavelet.HL_glrlm_RunPercentage",0.0797170058264509,0.00973542464185949,0.148921503476804
"wavelet.HL_glrlm_RunVariance",0.059201754184922,0.00647131260212342,0.111603874024521
"wavelet.HL_glrlm_ShortRunEmphasis",0.082457566795782,0.0114782544563784,0.152610082859615
"wavelet.HL_glrlm_ShortRunHighGrayLevelEmphasis",0.0305272038868972,0.00594825889521567,0.0550692853786048
"wavelet.HL_glrlm_ShortRunLowGrayLevelEmphasis",0.207169210542126,0.0379723743587659,0.364818473329783
"wavelet.HL_glszm_GrayLevelNonUniformity",0.440146947357202,0.233459913885377,0.608779809136703
"wavelet.HL_glszm_GrayLevelNonUniformityNormalized",0.185829096548572,0.0568707528648025,0.308688372864112
"wavelet.HL_glszm_GrayLevelVariance",0.0316283783474146,-0.00336321518313441,0.0665426134137459
"wavelet.HL_glszm_HighGrayLevelZoneEmphasis",0.0307276230212802,0.00600741610130424,0.0554102969206065
"wavelet.HL_glszm_LargeAreaEmphasis",0.0454254528836115,0.00829132950492915,0.0824344619553082
"wavelet.HL_glszm_LargeAreaHighGrayLevelEmphasis",0.0182576043306173,-0.0125158868688702,0.0489965426533459
"wavelet.HL_glszm_LargeAreaLowGrayLevelEmphasis",0.0335732123973936,-0.0174178392598111,0.0843900775402033
"wavelet.HL_glszm_LowGrayLevelZoneEmphasis",0.192409240381868,0.033504604381469,0.341825874474585
"wavelet.HL_glszm_SizeZoneNonUniformity",0.784665175473172,0.559901739889489,0.901861047637128
"wavelet.HL_glszm_SizeZoneNonUniformityNormalized",0.101454688924219,0.0138935080440492,0.187471712564621
"wavelet.HL_glszm_SmallAreaEmphasis",0.096615208580175,0.0169432905928289,0.175067963154587
"wavelet.HL_glszm_SmallAreaHighGrayLevelEmphasis",0.0295208897962832,0.00572449633257798,0.0532838675965628
"wavelet.HL_glszm_SmallAreaLowGrayLevelEmphasis",0.257024359906324,0.0653834767967898,0.430379565207043
"wavelet.HL_glszm_ZoneEntropy",0.144908186849066,0.0303938239944421,0.255667800766161
"wavelet.HL_glszm_ZonePercentage",0.0901595114086611,0.0123007863397478,0.166931568910076
"wavelet.HL_glszm_ZoneVariance",0.0294090263495512,0.00317029319663254,0.0556072924256894
"wavelet.HL_ngtdm_Busyness",0.178080247209775,0.0734765916249652,0.278808304350374
"wavelet.HL_ngtdm_Coarseness",0.94003651225763,0.891388772827029,0.967271629822171
"wavelet.HL_ngtdm_Complexity",0.011868255382653,0.000975502832598537,0.0227581918783036
"wavelet.HL_ngtdm_Contrast",0.0828312940401422,-0.00308478190904565,0.167533468599366
"wavelet.HL_ngtdm_Strength",0.12487063417595,0.0410273499363904,0.206967649486927
"wavelet.HL_gldm_DependenceEntropy",0.229677681976659,0.0775125415723259,0.371386094091449
"wavelet.HL_gldm_DependenceNonUniformity",0.809062747217003,0.618610428620915,0.909714889722278
"wavelet.HL_gldm_DependenceNonUniformityNormalized",0.0909147952565267,-0.000737742625271518,0.181052653219805
"wavelet.HL_gldm_DependenceVariance",0.0571844495703465,-0.006407249930942,0.12031549612016
"wavelet.HL_gldm_GrayLevelNonUniformity",0.283855099374686,0.139546402053973,0.416357191926489
"wavelet.HL_gldm_GrayLevelVariance",0.0312926341889954,-0.00452824358608916,0.0670333078660534
"wavelet.HL_gldm_HighGrayLevelEmphasis",0.0307770190195263,0.00599427924624315,0.0555219751242863
"wavelet.HL_gldm_LargeDependenceEmphasis",0.0667696256530375,0.00730045289369861,0.125768165182078
"wavelet.HL_gldm_LargeDependenceHighGrayLevelEmphasis",0.0327539615067012,-0.00158250664457955,0.0670132870297816
"wavelet.HL_gldm_LargeDependenceLowGrayLevelEmphasis",0.0400877016947448,-0.00957241759315882,0.0895505665995169
"wavelet.HL_gldm_LowGrayLevelEmphasis",0.187839452749301,0.0280512591822933,0.338267336812181
"wavelet.HL_gldm_SmallDependenceEmphasis",0.0944110763093,0.0116866295594492,0.175851958540215
"wavelet.HL_gldm_SmallDependenceHighGrayLevelEmphasis",0.0279993008317266,0.00518795894507095,0.050781517807637
"wavelet.HL_gldm_SmallDependenceLowGrayLevelEmphasis",0.337893789962569,0.104282451545502,0.53616870452095
"wavelet.HH_firstorder_10Percentile",0.071091911330456,0.0012184496046837,0.14027456061437
"wavelet.HH_firstorder_90Percentile",0.0696204820438173,0.000281896300241573,0.138292822730345
"wavelet.HH_firstorder_Energy",0.983669297257486,0.966983378603199,0.991956978690852
"wavelet.HH_firstorder_Entropy",0.0474427718583025,0.00495601975591126,0.0897585482115068
"wavelet.HH_firstorder_InterquartileRange",0.0713775827151685,-0.00423465437405068,0.146178283658457
"wavelet.HH_firstorder_Kurtosis",0.00998530069033855,-0.19996147442284,0.219055406913761
"wavelet.HH_firstorder_Maximum",0.056509294723777,0.00666064022499493,0.106077794370408
"wavelet.HH_firstorder_MeanAbsoluteDeviation",0.0687884327167499,0.000219761718560372,0.136713290666928
"wavelet.HH_firstorder_Mean",0.238011521994978,-0.231540216177718,0.617619059620063
"wavelet.HH_firstorder_Median",-0.0901898826743086,-0.215179392592439,0.0377067788585593
"wavelet.HH_firstorder_Minimum",0.119072442803668,0.0267153884984755,0.209413916800148
"wavelet.HH_firstorder_Range",0.0819085767756996,0.0145001535561125,0.148575843869633
"wavelet.HH_firstorder_RobustMeanAbsoluteDeviation",0.0702622426801865,-0.00433382313525577,0.144080662396363
"wavelet.HH_firstorder_RootMeanSquared",0.0371138145795879,0.00106065250150256,0.0730706184625782
"wavelet.HH_firstorder_Skewness",-0.126616584030039,-0.265919672652058,0.0178663500837669
"wavelet.HH_firstorder_TotalEnergy",0.998711313077552,0.99669516541517,0.999497798886557
"wavelet.HH_firstorder_Uniformity",0.0371486743809143,0.00621025215599601,0.0680160454948886
"wavelet.HH_firstorder_Variance",0.0307201389229046,-0.00178680780962774,0.063162229942472
"wavelet.HH_glcm_Autocorrelation",0.0195392025068254,0.00373316411340608,0.0353354802116067
"wavelet.HH_glcm_ClusterProminence",0.000449125336818575,-3.30364460886514e-05,0.000931286910900727
"wavelet.HH_glcm_ClusterShade",-0.00034068135667613,-0.00130680411769677,0.000625442040324213
"wavelet.HH_glcm_ClusterTendency",0.00881740569495533,-0.000699763473318031,0.0183329777074592
"wavelet.HH_glcm_Contrast",0.00493657348551872,-0.000429505980700224,0.0103023686644913
"wavelet.HH_glcm_Correlation",0.0181036987098664,0.0017034111353562,0.0344942501917005
"wavelet.HH_glcm_DifferenceAverage",0.0191980574479356,-0.000551991916011018,0.0389331356875896
"wavelet.HH_glcm_DifferenceEntropy",0.0361681460605432,0.00259852384065081,0.0696563423103852
"wavelet.HH_glcm_DifferenceVariance",0.00552839660068069,4.02980966254322e-05,0.0110161620927212
"wavelet.HH_glcm_Id",0.0338667993122514,0.00159091284829912,0.0660721987119558
"wavelet.HH_glcm_Idm",0.0278213860194437,0.0011071386874468,0.0544959521008722
"wavelet.HH_glcm_Idmn",0.327017934019567,-0.0123411113727167,0.598824579438668
"wavelet.HH_glcm_Idn",0.255741642039772,-0.0541326777524626,0.520684970320755
"wavelet.HH_glcm_Imc1",0.0680193874533359,0.00723470329667506,0.128303262725479
"wavelet.HH_glcm_Imc2",0.0592577967865044,-0.00762412989553751,0.125611910776884
"wavelet.HH_glcm_InverseVariance",0.0210219126672287,-0.00190763777153659,0.0439293694999273
"wavelet.HH_glcm_JointAverage",0.0381441823939541,0.00609987472495937,0.0701102317441398
"wavelet.HH_glcm_JointEnergy",0.0112806992518735,0.00211450122133212,0.0204450018428485
"wavelet.HH_glcm_JointEntropy",0.0483806116779456,-0.00111016410789772,0.0976349654159676
"wavelet.HH_glcm_MCC",0.126654994678771,-0.144129687570689,0.379793226319629
"wavelet.HH_glcm_MaximumProbability",0.0116025969363401,-0.000684394098176973,0.0238860852064602
"wavelet.HH_glcm_SumAverage",0.0381441823939542,0.00609987472495926,0.0701102317441398
"wavelet.HH_glcm_SumEntropy",0.0580375561055868,0.00679420652604139,0.108976890541617
"wavelet.HH_glcm_SumSquares",0.00674231450527828,-0.000516805070211032,0.0140007235479612
"wavelet.HH_glrlm_GrayLevelNonUniformity",0.159432616107448,0.0624066506089407,0.253473249583771
"wavelet.HH_glrlm_GrayLevelNonUniformityNormalized",0.0370673811877112,0.00544464107680713,0.0686160585743631
"wavelet.HH_glrlm_GrayLevelVariance",0.00686833331471116,-0.000436813755531186,0.0141727473643305
"wavelet.HH_glrlm_HighGrayLevelRunEmphasis",0.01810800145638,0.00333279255835493,0.0328753057925932
"wavelet.HH_glrlm_LongRunEmphasis",0.0204935193322316,0.0033023055509354,0.0376726233398471
"wavelet.HH_glrlm_LongRunHighGrayLevelEmphasis",0.0213743682006454,0.00171757888309244,0.0410146461921223
"wavelet.HH_glrlm_LongRunLowGrayLevelEmphasis",0.0110240744729251,-0.00267736132538429,0.0247213719339427
"wavelet.HH_glrlm_LowGrayLevelRunEmphasis",0.0239266936752235,-0.00412672413335711,0.0519424801178929
"wavelet.HH_glrlm_RunEntropy",0.0334409482829535,0.000893544847444541,0.0659175764050163
"wavelet.HH_glrlm_RunLengthNonUniformity",0.824788373997762,0.634807531937137,0.920729455023103
"wavelet.HH_glrlm_RunLengthNonUniformityNormalized",0.0258439240287247,0.000669304224405358,0.0509858067986489
"wavelet.HH_glrlm_RunPercentage",0.0251467642643442,0.00160386938543827,0.0486617984254778
"wavelet.HH_glrlm_RunVariance",0.0185282067694341,0.00325418770413529,0.0337935826592245
"wavelet.HH_glrlm_ShortRunEmphasis",0.0250397944230716,0.00189615969417475,0.0481566193942043
"wavelet.HH_glrlm_ShortRunHighGrayLevelEmphasis",0.0170570324795741,0.00322910528788491,0.0308784378463734
"wavelet.HH_glrlm_ShortRunLowGrayLevelEmphasis",0.0280543797002766,-0.00500198474229147,0.0610494981905424
"wavelet.HH_glszm_GrayLevelNonUniformity",0.334589939102346,0.118924291361417,0.520106789022422
"wavelet.HH_glszm_GrayLevelNonUniformityNormalized",0.0362605124287996,0.00405046066883975,0.0683954012841703
"wavelet.HH_glszm_GrayLevelVariance",0.006781470521234,-0.000348594662082386,0.0139108462290335
"wavelet.HH_glszm_HighGrayLevelZoneEmphasis",0.01790793732969,0.00326651684051314,0.0325416814907304
"wavelet.HH_glszm_LargeAreaEmphasis",0.000422456671435431,0.000173685772235185,0.000671227518346737
"wavelet.HH_glszm_LargeAreaHighGrayLevelEmphasis",-0.0485269624737589,-0.121723133823156,0.0251941581115238
"wavelet.HH_glszm_LargeAreaLowGrayLevelEmphasis",1.45457527990327e-05,-8.54130188695917e-05,0.000114504524177153
"wavelet.HH_glszm_LowGrayLevelZoneEmphasis",0.0215403751502157,-0.00454610080381683,0.0475975538029853
"wavelet.HH_glszm_SizeZoneNonUniformity",0.319266955866152,0.122270832466436,0.492060598202745
"wavelet.HH_glszm_SizeZoneNonUniformityNormalized",0.0144988843607567,-0.00511550475971073,0.0341021213347623
"wavelet.HH_glszm_SmallAreaEmphasis",0.0147925250447002,-0.00462348035204001,0.0341973813964685
"wavelet.HH_glszm_SmallAreaHighGrayLevelEmphasis",0.0135858106157469,0.00243396612879188,0.0247342763412828
"wavelet.HH_glszm_SmallAreaLowGrayLevelEmphasis",0.0318449615051192,-0.00668082162736094,0.0702763496544598
"wavelet.HH_glszm_ZoneEntropy",0.0582357512439075,0.00746277879425021,0.108709227809963
"wavelet.HH_glszm_ZonePercentage",0.0251412116330194,-0.000498554446760463,0.0507479438763437
"wavelet.HH_glszm_ZoneVariance",0.000178138911455708,7.19004641477608e-05,0.000284377354742484
"wavelet.HH_ngtdm_Busyness",0.029124979091273,0.00799297709755947,0.0502309788461807
"wavelet.HH_ngtdm_Coarseness",0.984085739830886,0.967813060754545,0.992164236244962
"wavelet.HH_ngtdm_Complexity",0.0029047065927093,0.000428018469826121,0.0053813590809567
"wavelet.HH_ngtdm_Contrast",0.0302043692590129,0.000490212318524205,0.0598652364825256
"wavelet.HH_ngtdm_Strength",0.0348358101807297,0.00851175847090536,0.0611116124832369
"wavelet.HH_gldm_DependenceEntropy",0.0741944452626468,0.0145114645027611,0.133350621731102
"wavelet.HH_gldm_DependenceNonUniformity",0.475747516570864,0.264364712805941,0.643515610098306
"wavelet.HH_gldm_DependenceNonUniformityNormalized",0.0227592785655724,-0.00346262207697124,0.0489499023217305
"wavelet.HH_gldm_DependenceVariance",0.0215660752205887,-0.00206730360562176,0.0451753765076535
"wavelet.HH_gldm_GrayLevelNonUniformity",0.110072239891785,0.0420381838297438,0.177090235377428
"wavelet.HH_gldm_GrayLevelVariance",0.00678955308225505,-0.000499551260611329,0.0140779359912103
"wavelet.HH_gldm_HighGrayLevelEmphasis",0.0181638923965539,0.00335055125779242,0.03296926360452
"wavelet.HH_gldm_LargeDependenceEmphasis",0.0198056276100051,0.00197372685139598,0.0376249368677562
"wavelet.HH_gldm_LargeDependenceHighGrayLevelEmphasis",0.0479589328462156,-0.0105158611555275,0.106106836331303
"wavelet.HH_gldm_LargeDependenceLowGrayLevelEmphasis",0.00349241658079095,-0.000153470445137041,0.00713821076211061
"wavelet.HH_gldm_LowGrayLevelEmphasis",0.024446285118281,-0.00394690948032855,0.0528000949598506
"wavelet.HH_gldm_SmallDependenceEmphasis",0.0239129601929412,-0.001330101576315,0.0491255660567982
"wavelet.HH_gldm_SmallDependenceHighGrayLevelEmphasis",0.0107813329409391,0.00191453171025904,0.019646439038348
"wavelet.HH_gldm_SmallDependenceLowGrayLevelEmphasis",0.0621705753266334,-0.0146966271899273,0.13830725838327
"wavelet.LL_firstorder_10Percentile",0.204710977248444,0.0083579036837711,0.385863950895662
"wavelet.LL_firstorder_90Percentile",0.321921544934559,0.0461408911211323,0.552105512536227
"wavelet.LL_firstorder_Energy",0.786743797942123,0.618750952800972,0.885928966718394
"wavelet.LL_firstorder_Entropy",0.319631286157101,0.127238359964083,0.488844609294268
"wavelet.LL_firstorder_InterquartileRange",0.635221515636523,0.34131143014553,0.815979701225833
"wavelet.LL_firstorder_Kurtosis",0.471555875333601,0.0802359835919715,0.736931131057269
"wavelet.LL_firstorder_Maximum",0.468155775927332,0.124343444434425,0.711601802339561
"wavelet.LL_firstorder_MeanAbsoluteDeviation",0.641143649773457,0.349582486353916,0.819488603960857
"wavelet.LL_firstorder_Mean",0.126135345851769,-0.0456021061080157,0.290630918812843
"wavelet.LL_firstorder_Median",0.120562253647637,-0.0373000472349536,0.272553745307638
"wavelet.LL_firstorder_Minimum",0.196023155885882,0.0558239150649971,0.328641781889345
"wavelet.LL_firstorder_Range",0.53368450650351,0.177617834283018,0.766193489557997
"wavelet.LL_firstorder_RobustMeanAbsoluteDeviation",0.651543152489231,0.364414750635817,0.825545046499691
"wavelet.LL_firstorder_RootMeanSquared",0.188108990284134,-0.0188243570225617,0.379588434830053
"wavelet.LL_firstorder_Skewness",0.0499873044250701,-0.374135367720338,0.456816593668572
"wavelet.LL_firstorder_TotalEnergy",0.726746953011795,0.541557523130736,0.844666418266496
"wavelet.LL_firstorder_Uniformity",0.467994185449045,0.251023213197125,0.640188622035806
"wavelet.LL_firstorder_Variance",0.472856665006602,0.160713235534216,0.699013001841701
"wavelet.LL_glcm_Autocorrelation",0.0411854626052542,0.000572824739356767,0.0816624626657466
"wavelet.LL_glcm_ClusterProminence",0.0155452808082857,-0.00467316172866022,0.0357510188929355
"wavelet.LL_glcm_ClusterShade",0.0452948795507416,-0.0277901089740602,0.117898191369089
"wavelet.LL_glcm_ClusterTendency",0.0666298755292922,0.0114072223186749,0.121447330550785
"wavelet.LL_glcm_Contrast",0.0490911805637759,-0.0090599865015315,0.106911430111702
"wavelet.LL_glcm_Correlation",0.108293519308749,-0.36026715556995,0.533219232855674
"wavelet.LL_glcm_DifferenceAverage",0.147280861449869,0.0108555466164795,0.278323382331144
"wavelet.LL_glcm_DifferenceEntropy",0.339734943275786,0.118333323040001,0.528956656774387
"wavelet.LL_glcm_DifferenceVariance",0.0512988664029135,-0.00154670087821108,0.103858710958227
"wavelet.LL_glcm_Id",0.427786466343501,0.165348770790651,0.633647633351155
"wavelet.LL_glcm_Idm",0.429195293174534,0.175491040148012,0.629442977983419
"wavelet.LL_glcm_Idmn",0.514194277282089,0.0748074412287954,0.786383285214713
"wavelet.LL_glcm_Idn",0.532379034780332,0.112009501455677,0.791127086056276
"wavelet.LL_glcm_Imc1",0.479856624510818,0.231552313765833,0.669461642981645
"wavelet.LL_glcm_Imc2",0.268380109411535,-0.0301192691928458,0.522929316503413
"wavelet.LL_glcm_InverseVariance",0.441477899169906,0.187450635853237,0.6401550144338
"wavelet.LL_glcm_JointAverage",0.0753968009902742,-0.000306982687425928,0.150241301580084
"wavelet.LL_glcm_JointEnergy",0.462648821551347,0.210139216151767,0.657294710545131
"wavelet.LL_glcm_JointEntropy",0.633430148120164,0.366180802414579,0.804148287459466
"wavelet.LL_glcm_MCC",0.117580593327044,-0.380893183054189,0.563097942465844
"wavelet.LL_glcm_MaximumProbability",0.424849685858122,0.187354753795237,0.615417942048151
"wavelet.LL_glcm_SumAverage",0.0753968009902764,-0.000306982687425317,0.150241301580088
"wavelet.LL_glcm_SumEntropy",0.318714898352753,0.129659427313374,0.485410650513496
"wavelet.LL_glcm_SumSquares",0.063892724327069,0.00871480084302123,0.118682743374751
"wavelet.LL_glrlm_GrayLevelNonUniformity",0.60943881995839,0.40200480736514,0.757370135499192
"wavelet.LL_glrlm_GrayLevelNonUniformityNormalized",0.466060666608765,0.248453204249276,0.638885587081597
"wavelet.LL_glrlm_GrayLevelVariance",0.0644313000438745,0.00870916174207599,0.119754533876945
"wavelet.LL_glrlm_HighGrayLevelRunEmphasis",0.0426306551228644,0.000719666012855536,0.0843921426244099
"wavelet.LL_glrlm_LongRunEmphasis",0.388422699968154,0.15233397302791,0.582575960769147
"wavelet.LL_glrlm_LongRunHighGrayLevelEmphasis",0.0388644082252468,-0.000709068650857292,0.0783163473797255
"wavelet.LL_glrlm_LongRunLowGrayLevelEmphasis",0.175059771845825,-0.0303020832685573,0.366240893413935
"wavelet.LL_glrlm_LowGrayLevelRunEmphasis",0.23273729684031,-0.0115490996933839,0.450807104590559
"wavelet.LL_glrlm_RunEntropy",0.29403675870637,0.113848085988541,0.455497208699779
"wavelet.LL_glrlm_RunLengthNonUniformity",0.984221321479245,0.966612006265938,0.992578276240407
"wavelet.LL_glrlm_RunLengthNonUniformityNormalized",0.403135063447263,0.151048648113204,0.605990258381284
"wavelet.LL_glrlm_RunPercentage",0.395914102399146,0.149878457906207,0.595775439141203
"wavelet.LL_glrlm_RunVariance",0.378956747307341,0.146252954579151,0.571920648286908
"wavelet.LL_glrlm_ShortRunEmphasis",0.401512942303078,0.155250560739212,0.60079255443007
"wavelet.LL_glrlm_ShortRunHighGrayLevelEmphasis",0.0433845919886766,0.000977432053189069,0.0856359890385865
"wavelet.LL_glrlm_ShortRunLowGrayLevelEmphasis",0.242780911447028,-0.0115136408168194,0.467579713025639
"wavelet.LL_glszm_GrayLevelNonUniformity",0.630254667994733,0.408911399638286,0.781562742231798
"wavelet.LL_glszm_GrayLevelNonUniformityNormalized",0.459738153309889,0.240284119430697,0.634481978983411
"wavelet.LL_glszm_GrayLevelVariance",0.0632486827595229,0.00749315346783201,0.118612169065217
"wavelet.LL_glszm_HighGrayLevelZoneEmphasis",0.0433816443857808,0.00145850293900116,0.085152562249419
"wavelet.LL_glszm_LargeAreaEmphasis",0.353824331905758,0.140248571258855,0.535937278828616
"wavelet.LL_glszm_LargeAreaHighGrayLevelEmphasis",0.019186580070262,-0.00973192390669012,0.0480730171256053
"wavelet.LL_glszm_LargeAreaLowGrayLevelEmphasis",0.0607585892716871,-0.0675270532478712,0.187067911424639
"wavelet.LL_glszm_LowGrayLevelZoneEmphasis",0.256365409463757,-0.0133901565408758,0.491335575104
"wavelet.LL_glszm_SizeZoneNonUniformity",0.977695857511987,0.937856940182491,0.992098818988745
"wavelet.LL_glszm_SizeZoneNonUniformityNormalized",0.432293489334253,0.169877814397769,0.637462072338289
"wavelet.LL_glszm_SmallAreaEmphasis",0.438060703572111,0.188713570387704,0.634345274989802
"wavelet.LL_glszm_SmallAreaHighGrayLevelEmphasis",0.0457885677662858,0.00227875526174458,0.0891253419300032
"wavelet.LL_glszm_SmallAreaLowGrayLevelEmphasis",0.22727147521449,-0.0802361402562723,0.495278039816754
"wavelet.LL_glszm_ZoneEntropy",0.227397137402482,0.0762664527176809,0.368313980340547
"wavelet.LL_glszm_ZonePercentage",0.413569208757747,0.160345212317165,0.615717038800454
"wavelet.LL_glszm_ZoneVariance",0.294153652228432,0.0953752512438504,0.470372533058852
"wavelet.LL_ngtdm_Busyness",0.463983377784398,0.161489176012204,0.686780197422306
"wavelet.LL_ngtdm_Coarseness",0.959165611787483,0.889209932461176,0.985293345556425
"wavelet.LL_ngtdm_Complexity",0.0425678807466617,0.00513684600527138,0.0798797970258394
"wavelet.LL_ngtdm_Contrast",0.166283144044633,0.0325718465572915,0.294146927197741
"wavelet.LL_ngtdm_Strength",0.199075605937645,0.0576995150939015,0.332624160085236
"wavelet.LL_gldm_DependenceEntropy",0.248804142494527,0.0956362031611628,0.390462730048013
"wavelet.LL_gldm_DependenceNonUniformity",0.971304872005752,0.921638726208739,0.989661484329859
"wavelet.LL_gldm_DependenceNonUniformityNormalized",0.384209992536794,0.104167056965955,0.607804714417936
"wavelet.LL_gldm_DependenceVariance",0.31368671469651,0.071752733393927,0.520760219835401
"wavelet.LL_gldm_GrayLevelNonUniformity",0.599407038307862,0.395857089123689,0.746815592351571
"wavelet.LL_gldm_GrayLevelVariance",0.0649011753059719,0.00919373193993424,0.120207012904428
"wavelet.LL_gldm_HighGrayLevelEmphasis",0.0423323115378988,0.000417263848553912,0.0840988752287843
"wavelet.LL_gldm_LargeDependenceEmphasis",0.36943768331983,0.135030953049842,0.564683507518406
